password,strength_label,crack_time_seconds
RF}ey&UL3rZjB[pb_gfF,strong,10000000000.0000000001
explain515#,weak,0.0008198
short270,weak,0.000062
"-P-f""e&x2D`7axG",strong,100000.0000000001
"sx?Eu/P{""^@7g9DkC$I",strong,1000000000.0000000001
themselves614!,weak,0.001525
@i0RsZT32IF&R7T&76,strong,100000000.0000000001
for557!,weak,0.000101
o\ZWhjiuR,medium,0.1000000001
"~\,kEu,`#Ie",strong,10.0000000001
*/#9\-oG0a.@,strong,100.0000000001
store874!,weak,0.001407
first207!,weak,0.000101
world331,weak,0.0000116
6~TgD^Wuv(+^,strong,100.0000000001
analysis781,weak,0.0002092
pick456,weak,0.00000468
here801#,weak,0.000101
notice772,weak,0.0001562
almost902!,weak,0.000707
bucr~0|V.s}Vswv9Lw,strong,100000000.0000000001
">H(~qjAq+t0t6He""yo^",strong,1000000000.0000000001
whatever139@,weak,0.000209
team83@,weak,0.0000158
hz~CY*`TR\1L/w8Ntwy,strong,1000000000.0000000001
never51#,weak,0.000016
bS4P4fQN>\a=.3NqLo,strong,100000000.0000000001
'eh>=mM4/gy{+[d?,strong,1000000.0000000001
_F<aSlN{2X%wW@\,strong,100000.0000000001
family719!,weak,0.000189
out630!,weak,0.000101
"k\,Byk`{nVF1BVhu4J",strong,100000000.0000000001
"&xY]W^-Qof(JnL""M)1",strong,100000000.0000000001
interview784#,weak,0.002579
not93!,weak,0.000011
Mn4;GRGV-7aIp.,strong,10000.0000000001
h}D;+[[r+Z27k'o1XgJO,strong,10000000000.0000000001
star189@,weak,0.000879
/7[35W<QrF7+><Ul4D,strong,100000000.0000000001
"8#.S+]},}xgC",strong,100.0000000001
dmYv+5LMJ`cE5'eG,strong,1000000.0000000001
u2EE?-A$f0lD`[q^,strong,1000000.0000000001
D#8^brx5@5|!8?GI`AeG,strong,10000000000.0000000001
"xWD[~<<,",weak,0.0100000001
debate891!,weak,0.003777
"C^us?A4\Wr#]wPk,V_Z",strong,1000000000.0000000001
chance941,weak,0.0000532
"<q5CI88^<%k""",strong,100.0000000001
4o'w$)nvUU5B2[<h)7fc,strong,10000000000.0000000001
nor398@,weak,0.000833
teach963!,weak,0.001799
official843@,weak,0.000881
letter848#,weak,0.001563
cLA|hQGTXRr[{v7^TM,strong,100000000.0000000001
c3X3lU6oClCg'P;fzL|,strong,1000000000.0000000001
Gz2quudeUZ,medium,1.0000000001
exactly456#,weak,0.000435
exactly74#,weak,0.0000444
resource382,weak,0.0005304
>mxisCHEg(o_ZKU?oxI,strong,1000000000.0000000001
thousand794!,weak,0.001233
economy364@,weak,0.002039
chance967!,weak,0.000523
boy240#,weak,0.000447
moment798,weak,0.0000734
8jBx[;>;,weak,0.0100000001
center336,weak,0.0000486
worker559!,weak,0.0003418
force348,weak,0.0000596
life850,weak,0.0000226
fly144@,weak,0.0010000001
V!VW;DRvD',medium,1.0000000001
kMR}UJ1y,weak,0.0100000001
amiLWq^~Odo]448,strong,100000.0000000001
"d5""LQ""V2]~\\lR\Klt",strong,100000000.0000000001
to757@,weak,0.0001000001
behavior941!,weak,0.002381
stand627@,weak,0.000693
"uOOkmCwKu93hi,",strong,10000.0000000001
j;Ra_l+=>{Hl&cc|;,strong,10000000.0000000001
reveal673#,weak,0.004883
they848,weak,0.00001022133333333333325754210819
special481@,weak,0.000709
"I""^.^o@]Q",medium,0.1000000001
w43R^wIYcq{0(n,strong,10000.0000000001
low368#,weak,0.0000998
4e)72us(./(C,strong,100.0000000001
"^*NQ$.""SY@Yr",strong,100.0000000001
mission8#,weak,0.00001442
factor958!,weak,0.003243
8I&]wr)cginuz;\isb,strong,100000000.0000000001
4+>Ny7c~y,medium,0.1000000001
g7P:zN+4)IM4pa3W,strong,1000000.0000000001
0%.{x:R@\%A]-,strong,1000.0000000001
care968,weak,0.00002903285333333333310292800888
"`Gd4ee""{""lIK7k=",strong,100000.0000000001
month237!,weak,0.001427
NL8pb`k9r:}TW))kC,strong,10000000.0000000001
d-P+:PWWwaj'_&,strong,10000.0000000001
final938!,weak,0.000377
Z+&wXuuz|wg#`@#:oN,strong,100000000.0000000001
choice592#,weak,0.000601
"+l-8USCp3,i#""/""",strong,100000.0000000001
-_gRY(9w~swf@l>,strong,100000.0000000001
thing243,weak,0.000018
current490!,weak,0.000741
later228@,weak,0.000117
dark610!,weak,0.001337
IsG+i{tYkAFxr:{^vq0I,strong,10000000000.0000000001
break220@,weak,0.000651
sAP-t3c;Di7F2AS,strong,100000.0000000001
TV172,weak,0.0000100001
type454@,weak,0.000945
@nkwvx%[Uh{>`q^,strong,100000.0000000001
three164,weak,0.0000128
"RJeX,0nSKBQP[FWES{)g",strong,10000000000.0000000001
source813,weak,0.0001414
almost911#,weak,0.000707
president357@,weak,0.000387
"6Yr:,Av`;B.!Oj$?=",strong,10000000.0000000001
"!!x""T6!Zx'",medium,1.0000000001
civil286!,weak,0.000929
"V""mY5ycWv##Pm",strong,1000.0000000001
"O""`:1DB{m",medium,0.1000000001
Enz3y-T)!q`:M<V6f5i3,strong,10000000000.0000000001
BGbn#y:eSo;,strong,10.0000000001
well348@,weak,0.000101
9p$/=<@&foO,strong,10.0000000001
yes862!,weak,0.000131
describe855!,weak,0.003533
"""Fy2lEQ_I",medium,0.1000000001
`rC;g-xrGD)TV,strong,1000.0000000001
standard626!,weak,0.001129
"9/@9NvZc""aG_/1)$",strong,1000000.0000000001
8zs}-(UH{wtYO~1qS4jG,strong,10000000000.0000000001
special306,weak,0.0000718
coach387#,weak,0.000935
{\epR<?x2?,medium,1.0000000001
loss35!,weak,0.0000255652
YB<UEVB\8'S<%p6;,strong,1000000.0000000001
"p+:&,1P!?NSYr]+t<",strong,10000000.0000000001
q(YK/-8?Um=+(}}Kp:b/,strong,10000000000.0000000001
moment431#,weak,0.000725
discover60!,weak,0.0002932
officer526,weak,0.00003756
the874,weak,0.00001022133333333333325754210819
-\[zJQUrE,medium,0.1000000001
%Ec*VYH',weak,0.0100000001
democratic876!,weak,0.001515
government584@,weak,0.000245
manager971!,weak,0.001309
"UxiKe,eh*3R7y0G=QD]",strong,1000000000.0000000001
d3&hbaSU5t,medium,1.0000000001
lay839,weak,0.0001000001
country957!,weak,0.000439
gBadI:rWB%:w0HHx.[,strong,100000000.0000000001
network888!,weak,0.000851
city856!,weak,0.000109
"`U~rPxM,AbT#x",strong,1000.0000000001
wT7^^O`<Tu,medium,1.0000000001
as680#,weak,0.0001000001
near890#,weak,0.000467
form326!,weak,0.000471
need963#,weak,0.000147
@g~GixJ&,weak,0.0100000001
7-4OiGBU~g\}(0,strong,10000.0000000001
space860,weak,0.000091
L[z</LCo1,medium,0.1000000001
recognize686,weak,0.0002180701866666666648825412266
tell22!,weak,0.0000128
sell770#,weak,0.001545
YaVCJmlh+0rO},strong,1000.0000000001
QN~}u_8^k^.Ve-,strong,10000.0000000001
"o9/)A&<)xY).~Mi?La""A",strong,10000000000.0000000001
nor353#,weak,0.000833
kid607#,weak,0.000615
"*zu]RGR""p,wf:?x{\0",strong,100000000.0000000001
Democrat263@,medium,0.010377
financial772!,weak,0.001339
xXFa|_[Fu46.uC&fg,strong,10000000.0000000001
",E%Y#u{L[4]",strong,10.0000000001
zrT77(7>7]#k_5%bR,strong,10000000.0000000001
thus795@,weak,0.000897
carry715#,weak,0.001879
"9^~(^;r8=""*""|[n",strong,100000.0000000001
JlI%C~jk~d5,strong,10.0000000001
w_E>Ulw9}\:AqpB,strong,100000.0000000001
now731!,weak,0.000101
campaign166!,weak,0.001003
WRRS9!^Wv,medium,0.1000000001
%[h&3tQfA,medium,0.1000000001
policy900,weak,0.0001336
"`R?""E18g",weak,0.0100000001
G.3cLPplL,medium,0.1000000001
him778@,weak,0.000101
"$3;s=Vnq.xZa""uB:I",strong,10000000.0000000001
score23,weak,0.00000898
pull206#,weak,0.001045
w.x\>CpP{/b2-H|(dxH,strong,1000000000.0000000001
break582,weak,0.00006584
language458,weak,0.00006001653333333333284826949238
toward260!,weak,0.002959
whom262#,weak,0.001001
!qW!(ky+,weak,0.0100000001
value44@,weak,0.0001712
go808@,weak,0.0001000001
trial111!,weak,0.001809
some233!,weak,0.000111
",Q<;w7:=%WaV%}IxSxa$",strong,3000000000.01
according957,weak,0.00004083615999999999967258190736
)2#<giz$[3p,strong,10.0000000001
"&%O~}zF&J%3df""~lB-",strong,100000000.0000000001
QDSXmBB_,weak,0.0100000001
participant379@,weak,0.009745
surface922,weak,0.00016
toward860!,weak,0.002959
area104@,weak,0.000197
evidence211!,weak,0.001281
system859#,weak,0.000305
member201@,weak,0.000303
!8t$SDv<%an>^-dY,strong,1000000.0000000001
rather483#,weak,0.001011
J/&xQ_qHyNVg;;z~,strong,1000000.0000000001
but754#,weak,0.00007948
Nd]Fo~Cvu,medium,0.1000000001
"oC,eo+y(C[$",strong,10.0000000001
senior954,weak,0.0001039100799999999991541699274
vUKsz>VJb]'bQe,strong,10000.0000000001
"<,t6K;ug",weak,0.0100000001
"(SkeA!13pIpUQ]>""ZwCN",strong,10000000000.0000000001
similar722@,weak,0.000733
student678#,weak,0.001079
only790,weak,0.000011
"Fi&P|%Jv\C`MVC""",strong,100000.0000000001
$+sN%4wFr1[uGK|4(,strong,10000000.0000000001
industry999@,weak,0.000987
=(|uomrw'O\c3ka+,strong,468000.01
cell668@,weak,0.001469
YRN?IS=a$Svg20.&+C,strong,36000000.01
fi!xXpPsS\g?|<Id,strong,1000000.0000000001
compare900!,weak,0.004469
"q]+""BL-c",weak,0.0100000001
0ag`x}be0i>*fl,strong,10000.0000000001
three636!,weak,0.000119
"nSV<z#VWQs""ER7""",strong,100000.0000000001
"Y~""x79:etBjo",strong,100.0000000001
A[0<i](xDFQJi$Zz,strong,1000000.0000000001
LYp:F<o*:?#2,strong,100.0000000001
cultural434,weak,0.0001418
>/3%.Xppr',medium,1.0000000001
Gpp6VvWN^/*_'rgS,strong,1000000.0000000001
easy480!,weak,0.000661
NMX14WAcE^HR,strong,100.0000000001
future238@,weak,0.000957
"%nRr/[d,>N",medium,1.0000000001
down338#,weak,0.000175
~#t~Do1)3,medium,0.1000000001
back823@,weak,0.000113
cKb/hP?rmc/-}i\IF,strong,10000000.0000000001
brother640!,weak,0.000589
_\7}v~wqS%s#FPaXe,strong,10000000.0000000001
long313@,weak,0.000165
home718#,weak,0.000291
"hRqWUkKD""oWe]t",strong,10000.0000000001
"\D0opzJN""VGV\Y",strong,10000.0000000001
G^V(Y$=72?BH;7^'cqN*,strong,10000000000.0000000001
5eDu}c7TkHq0x^e(_=E9,strong,10000000000.0000000001
hand315!,weak,0.00062988
dark68@,weak,0.0001346
civil270#,weak,0.000929
v25jGxw3m)y,strong,10.0000000001
themselves207@,weak,0.001525
Xll<@s.hE{5IX(.{@2Q=,strong,10000000000.0000000001
N9vX+/qs,weak,0.0100000001
agent936@,weak,0.001613
HJH<)L-+,weak,0.0100000001
_7YaP~[rG@`Ae#wUyL,strong,100000000.0000000001
dEx+d*z`V]*5:}|1?,strong,10000000.0000000001
somebody360!,weak,0.000535
"{*mEu;~D"")^=",strong,100.0000000001
1309Ei!k,weak,0.0100000001
something548,weak,0.0000131721599999999998999555828
sign286,weak,0.000095
"NS3""Q+JcHqKJLd",strong,10000.0000000001
entire182@,weak,0.001123
always389@,weak,0.000273
fill864@,weak,0.001561
live297!,weak,0.000501
"m""'7vzGIb",medium,0.1000000001
XHz*PXg],weak,0.0100000001
qhVWyilV[z?Uk`R,strong,100000.0000000001
Pu\sIwyjr=L(`iDn.h},strong,1000000000.0000000001
imagine99#,weak,0.0001142
(rmE8+mBYDFWH&,strong,10000.0000000001
collection889,weak,0.0001216
Zv4gsMU|6twGg,strong,1000.0000000001
Eav`-`'4&gw2vZhDc5!G,strong,10000000000.0000000001
"r)Ni=z;Kv?wk,",strong,1000.0000000001
American464@,weak,0.000305
east825,weak,0.0000286
pay800#,weak,0.000709
QSS?y|aMr%@Q,strong,100.0000000001
0(x9S[r-[(,medium,1.0000000001
as778@,weak,0.0001000001
]mCAz^BGWN:ad5g+vR,strong,100000000.0000000001
qQR(#9cg{m-wop-,strong,100000.0000000001
rise143!,weak,0.002603
education103@,weak,0.000435
near343,weak,0.0000476
leg397@,weak,0.0010000001
professional579,weak,0.00000412
pq:MKKBWaeOi+2M(,strong,1000000.0000000001
KU~Xpt\qmzA,strong,10.0000000001
"W,Ed`|(""^.UI>p0d",strong,1000000.0000000001
food554#,weak,0.000995
young564,weak,0.000011
far496@,weak,0.000667
tree616#,weak,0.001785
S&tU0@Eu,weak,0.0100000001
fill702!,weak,0.001561
eXPQ(p\vM#f`|>,strong,10000.0000000001
"<CA+9Y#,WsAk}p`;{Q",strong,100000000.0000000001
NQGV=}iRoHHWI.`:,strong,1000000.0000000001
while128@,weak,0.000143
sound318!,weak,0.000869
"L""O_|q}82pWUC.R[e(",strong,100000000.0000000001
marriage374#,weak,0.000911
idea946#,weak,0.000369
sport490,weak,0.000228
V#%eo\}s5+EFA8FD,strong,1000000.0000000001
-K`:VDZOZqu,strong,10.0000000001
"Gjv""u?-l",weak,0.0100000001
+-FBtD4Z!{8;XA@.<Y,strong,100000000.0000000001
{'Wo$q[d,weak,0.0100000001
wall526@,weak,0.0002446
growth987!,weak,0.001821
KmFBWohMwq`7',strong,1000.0000000001
T6V&&hnF|,medium,0.1000000001
>t8><g\McmIg4P3,strong,100000.0000000001
apmvYldF1mc1Dm6,strong,100000.0000000001
decision545,weak,0.00002872
"RU(,zdn2D],'ory_RG@V",strong,10000000000.0000000001
painting502@,weak,0.0006842
price385#,weak,0.000145
drop221!,weak,0.001007
"&2n{Vk1|[<p,lD",strong,10000.0000000001
year480!,weak,0.000101
"@gy,-[Pe]_~J,ahUKVw",strong,1000000000.0000000001
partner835#,weak,0.001861
month777#,weak,0.001427
*eE.8pKtE5]_xj&s6T,strong,100000000.0000000001
note24,weak,0.000011
suffer875@,weak,0.002905
"G,?Usv'IUO[GjZ9w`",strong,10000000.0000000001
"*kKV}f-Da77aOv,`",strong,300000.01
0!tr#L?#sz#tG$&lX,strong,10000000.0000000001
easy706!,weak,0.000661
wUhm6r3>[$nzp6m=Nd*,strong,1000000000.0000000001
college852!,weak,0.000275
Iq@%yW5s>vXRAd2N[R,strong,100000000.0000000001
"]OF;r4\\E3VY/rrW@""",strong,100000000.0000000001
"U:d@%RsLg,HU9pt",strong,100000.0000000001
high872#,weak,0.000183
watch241@,weak,0.000619
ZSvn@Zg*\JX1~!)l|2Qf,strong,10000000000.0000000001
"905hmk1@OA-eo7""G.",strong,10000000.0000000001
&IM^5dF/Ak6T,strong,100.0000000001
list231,weak,0.0000472
policy950@,weak,0.001327
nice557#,weak,0.000333
financial68,weak,0.00001438
"U-ZR}=[z/JBxz;GE,d==",strong,10000000000.0000000001
production830#,weak,0.000527
responsibility601@,weak,0.002077
word414,weak,0.00005780341333333333286645938642
"Mbb<C""v!^bzgpL8",strong,100000.0000000001
`eCAGUMr,weak,0.0100000001
"4tu-2^,`u%(@gIH\6n",strong,100000000.0000000001
QlGmQ@#69I9~1I%Gk/|U,strong,10000000000.0000000001
"eH%hXkf""}dgj&BexY",strong,4680000.01
-*+=jW1RvSfEQ[gC{I&,strong,1000000000.0000000001
O9FD:T>-}By3^51@5ndp,strong,10000000000.0000000001
8P(GAo0oQ0WenJ2.!r,strong,74400000.01
"T^v""x26V=",medium,0.1000000001
important580@,weak,0.000609
6[j+{C[RxF1B*5=,strong,100000.0000000001
remember462!,weak,0.000311
maintain391,weak,0.0003484
=RL$![gAw!Y,strong,10.0000000001
program553,weak,0.000026
d&bSDF7`6lrb5p,strong,10000.0000000001
prove1!,weak,0.0000126
write756#,weak,0.001203
after469,weak,0.000011
Et58ni5<>b!-_{}[T,strong,10000000.0000000001
!eW#gsN\,weak,0.0100000001
mEnfe;k/ditg,strong,100.0000000001
method970,weak,0.0001994
enough347!,weak,0.000353
Dj9kRT2K)$,medium,1.0000000001
=-*vYVnz4TRU:dT)dF.$,strong,10000000000.0000000001
big898!,weak,0.000285
memory594,weak,0.0001588
accept17,weak,0.0000079
8v]+5;m<cS4y=.D,strong,100000.0000000001
}b/R)bBqa|X:sY+m&,strong,10000000.0000000001
ZLq`K-hy,weak,0.0100000001
role495!,weak,0.000553
"$^((W]NOQR_$k,Kf0",strong,10000000.0000000001
t&VDlQ{:zW)UG5?,strong,100000.0000000001
trade908@,weak,0.001175
N8j</[!LAne?cQi+/,strong,10000000.0000000001
television864!,weak,0.000517
result495!,weak,0.000771
(8hM={Y~8V?xH)M,strong,100000.0000000001
k0XcGiW],weak,0.0100000001
line23#,weak,0.0000306
cultural357@,weak,0.001409
push463,weak,0.0001492
we634,weak,0.0000100001
what362!,weak,0.000101
|=V2iB;q,weak,0.0100000001
medical904!,weak,0.001057
single599!,weak,0.0003006
president339!,weak,0.000387
simple884#,weak,0.000907
present520@,weak,0.000581
measure732!,weak,0.003603
;OBLqz>;@#&G_JmO,strong,1000000.0000000001
quality392@,weak,0.001763
"96]-Ba~!s,T]k[3^i2$",strong,1000000000.0000000001
"@!mi,oMM2Ae[/W",strong,10000.0000000001
difference45!,weak,0.0001414
choice49!,weak,0.0000962
k~_jUxGX{,medium,0.1000000001
subject315#,weak,0.001601
&x7R$ND\mGBD]$p,strong,100000.0000000001
charge287!,weak,0.001515
decision522,weak,0.00002872
l_cPhfhK>cQxvXY|p_.,strong,1000000000.0000000001
/wNqT>mqCkqe%a,strong,10000.0000000001
"1+b$],~0RY`oS-_",strong,100000.0000000001
BJ'IDQl0{osr,strong,100.0000000001
sign847,weak,0.00008768053333333333262089581694
benefit614#,weak,0.003019
"TVMbApdJ#6$!YY_0P,z",strong,1000000000.0000000001
gas636@,weak,0.0010000001
A'mc/(QA>,medium,0.1000000001
during650,weak,0.000011
shake178@,weak,0.002461
tT~e>WCx2-,medium,1.0000000001
century588,weak,0.0000318
address862#,weak,0.002061
decide725@,weak,0.001565
itself81#,weak,0.0001172
BWz5iG$j|p,medium,1.0000000001
i0-;i?v^w]^)~/qJCZ,strong,100000000.0000000001
Tg0tk:nVCR|W5o'.!@,strong,60720000.01
!@3BatLETu,medium,1.0000000001
thus637,weak,0.000022504
"+iq-(=f%,bZ",strong,10.0000000001
o=P\aFQX(d8QHSALL,strong,1000000.000001
"7K""\)X3[\nd!;",strong,1000.0000000001
:9m{Tz(tw,medium,0.1000000001
popular198#,weak,0.000675
Xr0G4BD0C,medium,0.016001
+aCki|-{^(+<S_5c_,strong,10000000.0000000001
"e\2uBy7*%z}Ub;dI""",strong,10000000.0000000001
`_ud2DVb+.Q]-,strong,1000.0000000001
"8@\5{tm<jKe""V:N",strong,100000.0000000001
YbhmK(ku>jGgs|Xm.oN,strong,1000000000.0000000001
"NSYXZ7,swpYA/wd^%id",strong,1000000000.0000000001
heavy154@,weak,0.001633
important528#,weak,0.000609
trade585@,weak,0.001175
]\C$h&#`E8(mE3*)\El,strong,1000000000.0000000001
k0[tsOTB,weak,0.0100000001
which980@,weak,0.000101
lead256,weak,0.00007292639999999999940882844384
trouble72!,weak,0.0000612
|vgeO#_xek,medium,1.0000000001
tvzqCC(J3Zppck'<6m_b,strong,10000000000.0000000001
"UNw""t)?)dk_!2F1=",strong,1000000.0000000001
QS1w*+UP$R@='5,strong,10000.0000000001
reveal56!,weak,0.00010316
N\00Mkb2N`w%e>.,strong,100000.0000000001
around949,weak,0.000027
"(7Cw"",)ZUD^q|",strong,1000.0000000001
||~jv!:j\,medium,0.1000000001
uan]ob?{Wgwk,strong,100.0000000001
")Z2py,>*R!.,(",strong,1000.0000000001
design472,weak,0.000066
TvE[)$'W8;)q,strong,100.0000000001
enjoy165,weak,0.00013
c7u/VMj#w,medium,0.1000000001
hair332,weak,0.0000958
continue894@,weak,0.001933
stay159!,weak,0.000339
D9cb{:G.qS{L7C&v0,strong,10000000.0000000001
front502!,weak,0.000815
"g$TbmvwRFUOIM,4h",strong,1000000.0000000001
|9u4S@dm&H'<~eu&_K=,strong,1000000000.0000000001
CNOWC$dhl.0{>`,strong,4680.01
would610,weak,0.0000114
ask851#,weak,0.000371
@4'fc5hCJKdyFqu~,strong,1000000.0000000001
many311!,weak,0.000137
OBynU&R=IG8Ve%,strong,10000.0000000001
"H.!""-iFl@",medium,0.1000000001
~fhvLrrY%:,medium,1.0000000001
coach174#,weak,0.000935
r\Ke/m4RRp8,strong,10.0000000001
begin309#,weak,0.001725
z<Ln${}v)6i~\=:h\,strong,10000000.0000000001
">LXp`7+,N})XM",strong,1000.0000000001
"f6qP""""/n1|F#AO\aO{=",strong,1000000000.0000000001
",,4ii?fAU+8/M?",strong,10000.0000000001
first944@,weak,0.000101
oq=k|C9%V^gr[|jT;,strong,10000000.0000000001
describe854,weak,0.0003266974933333333306563872612
Fh7-w1W}B|Dqfl6,strong,100000.0000000001
address894,weak,0.000207
qBHjU$^BWj%pe,strong,1000.0000000001
book917,weak,0.0000432
herself56!,weak,0.0001282
":x3yxL!bjr""n|T}C",strong,1000000.0000000001
35w=me>.@g;xjv2u<Y;J,strong,10000000000.0000000001
T|-_]rJAQGIex4-cA;,strong,100000000.0000000001
"K?'kG]aspo,&JO~t`#40",strong,10000000000.0000000001
others594@,weak,0.000725
vqalam+Wljj{\<p[,strong,1000000.0000000001
security57!,weak,0.0000954
[oIi`=GX,weak,0.0100000001
conference447!,weak,0.001025
">8uPW6IJ&/mUi$""gy<a",strong,1000000000.0000000001
"T0v^yp)""$#P>DQRMi#",strong,100000000.0000000001
wrong438!,weak,0.000299
"[DczCu""E7?|y\Zd",strong,100000.0000000001
"C_""!$$F$",weak,0.0100000001
entire920#,weak,0.001123
?~Xtp%>]qH`'VjeIH`,strong,100000000.0000000001
AOZ!(ZRUq?_-|f;*sBw,strong,1000000000.0000000001
Republican113#,weak,0.003849
event306,weak,0.0000776
west469@,weak,0.000209
ier(W_XO2L$2A7*p#<-%,strong,10000000000.0000000001
^\2<HT#O>$aG}&adFc/q,strong,10000000000.0000000001
social805!,weak,0.000643
catch943@,weak,0.001069
"noud.;{q5A##,~VYH#^w",strong,10000000000.0000000001
tonight201!,weak,0.000385
stock112#,weak,0.002557
sRpEpr+N,weak,0.0100000001
Jx1o8qo}~g?ihyzno~|,strong,1000000000.0000000001
store72@,weak,0.0001416
<r$h&xq1*g=[;&e}!xC,strong,1000000000.0000000001
(\T7h|w!`(28,strong,100.0000000001
no204!,weak,0.0001000001
also591,weak,0.000011
project529!,weak,0.000347
vUv/U5KBHOP16^tY)'L,strong,1000000000.0000000001
exist238@,weak,0.002967
figure663!,weak,0.000827
#*-[XJB-iK2dO=,strong,10000.0000000001
southern667#,weak,0.000669
same978,weak,0.0000264
"/0&J#A<u>g""(j'}5",strong,1000000.0000000001
"6^{a#2%},",medium,0.1000000001
score710,weak,0.0001606
together268#,weak,0.000317
xa7unut6#[3^,strong,100.0000000001
alone411@,weak,0.000453
"-""D\R0u3hMO45",strong,1000.0000000001
sport989@,weak,0.002271
bit533#,weak,0.000631
:e5kh4W>2`($,strong,100.0000000001
guess512#,weak,0.000303
"d'JR0:Z+x*vlo""MT&b+",strong,1000000000.0000000001
<?5:sG0oBTHB@vQ,strong,100000.0000000001
quite156!,weak,0.000773
total528@,weak,0.000565
"&$D]aP?5""Ls/CQ+",strong,100000.0000000001
allow924,weak,0.0001816
?O-s^Y}STl{@\x,strong,10000.0000000001
campaign375!,weak,0.001003
front882#,weak,0.000815
cup903!,weak,0.000535
"""Fl8;\GIQDCO,pl]S.P",strong,1000000000.0000000001
image951@,weak,0.002263
KLO_}.jvbhq7L~n^m~NV,strong,10000000000.0000000001
responsibility213!,weak,0.002077
man634#,weak,0.000177
DuCs}/sAYNxit,strong,1000.0000000001
p'>wB[$8UP?nL9~.!i,strong,100000000.0000000001
"e(E:""sI.6?4MLg",strong,10000.0000000001
D]o#fsV49I'^e,strong,1000.0000000001
accept931@,weak,0.001381
class287,weak,0.0000578
cause769@,weak,0.000511
amount686,weak,0.0001874553599999999984675014275
"v.3J(fI<,",medium,0.1000000001
rule281,weak,0.00003176
watch936#,weak,0.000619
activity440!,weak,0.002005
everyone580,weak,0.0000632
woman352#,weak,0.000379
range67!,weak,0.0000846
within647@,weak,0.000357
total450#,weak,0.000565
side817#,weak,0.000461
"l,p0n>(UrtOs>Zv",strong,100000.0000000001
win67!,weak,0.00003156
election825#,weak,0.000547
