username,role,password,strength_label,crack_time_seconds
user2366,user,.D8LTs{[F,medium,0.1000000001
user2367,user,land699@,weak,0.000493
user2368,user,6}Xm6h=7,weak,0.0100000001
user2369,user,"iN,$N~!:[Y3L{s|<x",strong,10000000.0000000001
user2370,user,4_K]eaGY/A5\S$lM@,strong,10000000.0000000001
user2371,user,event80,weak,0.00000866
user2372,user,PfEBq_DuFp''1OA#psM,strong,1000000000.0000000001
user2373,user,"""1cz1{t2pQdk5nx4h'3",strong,1000000000.0000000001
user2374,user,V/GDNjL^xc5UY/8'1,strong,10000000.0000000001
user2375,user,mouth505!,weak,0.001177
user2376,user,student986!,weak,0.001079
user2377,user,dpRoZYTu6s,medium,1.0000000001
user2378,user,lose96@,weak,0.0000758
user2379,user,}6b'cid\(p%DE,strong,1000.0000000001
user2380,user,:/ObrYl7C,medium,0.1000000001
user2381,user,i54hofqRE'y)Hx6<g7:,strong,1000000000.0000000001
user2382,user,(}Jl9@J9AF07@V[lP,strong,10000000.0000000001
user2383,user,house646@,weak,0.000247
user2384,user,value483,weak,0.0001712
user2385,user,)xIM%vO6i{*M.cPX4A,strong,100000000.0000000001
user2386,user,answer284#,weak,0.000711
user2387,user,those635#,weak,0.000283
user2388,user,laugh2!,weak,0.00001834
user2389,user,article214#,weak,0.001689
user2390,user,strategy139#,weak,0.003729
user2391,user,fhEToh<U5.}&Wt)k,strong,1000000.0000000001
user2392,user,0%)jW<T>!,medium,0.1000000001
user2393,user,BeeV3}qO(]6/<hVj,strong,1000000.0000000001
user2394,user,central50,weak,0.0000048368
user2395,user,Z$x_.$XB?Z\x[p!.rfr,strong,1000000000.0000000001
user2396,user,;x?+UKGWQ<4,strong,10.0000000001
user2397,user,entire480#,weak,0.001123
user2398,user,new122!,weak,0.000101
user2399,user,that674,weak,0.000011
user2400,user,bxC8XC|5R?1f=JeX(2{X,strong,10000000000.0000000001
user2401,user,positive410!,weak,0.002037
user2402,user,"A[E4A1{F@CF#,Y",strong,4680.01
user2403,user,speech642#,weak,0.002041
user2404,user,yeah31!,weak,0.000011
user2405,user,begin953#,weak,0.001725
user2406,user,=iArK){N[tOnHt~,strong,57600.01
user2407,user,"JS$kT6t;q30"",|n/^$ry",strong,10000000000.0000000001
user2408,user,%{H<L?^$-T>clE4r,strong,65920.000001
user2409,user,C#|zmFGsuHT\ku;eiM!F,strong,10000000000.0000000001
user2410,user,address423#,weak,0.002061
user2411,user,Z!IZ2TRD,weak,0.0100000001
user2412,user,yourself671@,weak,0.000367
user2413,user,"ciA){7Hs,+@O",strong,100.0000000001
user2414,user,RbA7i'%gBKL,strong,10.0000000001
user2415,user,it913#,weak,0.0001000001
user2416,user,<.[?t[0q<e3DKQ'-}~,strong,100000000.0000000001
user2417,user,KvJ%\*DH,weak,0.0100000001
user2418,user,XTSOhA4@,weak,0.0100000001
user2419,user,+fp69M}~,weak,0.0100000001
user2420,user,whatever588!,weak,0.000209
user2421,user,"cHS3os/\I}J,!3",strong,10000.0000000001
user2422,user,",>_,#2l`fii",strong,10.0000000001
user2423,user,"}\wcj,!6R",medium,0.1000000001
user2424,user,vgs)?Y\'{Wt=yWxi},strong,10000000.0000000001
user2425,user,N!*o11OOfZ8'xYN^.O\,strong,1000000000.0000000001
user2426,user,"wYe0`Q2}Nz??-sbr,R/",strong,1000000000.0000000001
user2427,user,"Vp,CWW8,BE<oGwira`)s",strong,10000000000.0000000001
user2428,user,real467#,weak,0.000387
user2429,user,however704,weak,0.0000194
user2430,user,~~+sp^Xc(v;{3G,strong,10000.0000000001
user2431,user,UXPTcGEO.pX,strong,10.0000000001
user2432,user,away344#,weak,0.000241
user2433,user,technology591,weak,0.0001006
user2434,user,I^D-3\&nrk&r,strong,100.0000000001
user2435,user,free622!,weak,0.000679
user2436,user,attack256,weak,0.00009948383999999999919054971542
user2437,user,blue902@,weak,0.000521
user2438,user,"7~D0}[w[,qI$0O",strong,10000.0000000001
user2439,user,Sj~J-^OI{&'@,strong,100.0000000001
user2440,user,kid358#,weak,0.000615
user2441,user,able912#,weak,0.000687
user2442,user,blue405,weak,0.000053
user2443,user,uJLZu$|A]*@I@Kqa],strong,10000000.0000000001
user2444,user,food862!,weak,0.000995
user2445,user,tend195,weak,0.0003718
user2446,user,+s0E:ZT.=|,medium,1.0000000001
user2447,user,Nh4Lh@9O~mp|4W',strong,100000.0000000001
user2448,user,across603,weak,0.000085
user2449,user,high132#,weak,0.000183
user2450,user,sound200,weak,0.0000878
user2451,user,",G/@\?ZkuRD",strong,10.0000000001
user2452,user,OQj@<3YQm1,medium,1.0000000001
user2453,user,"^l,|^K_(IV0y",strong,100.0000000001
user2454,user,:fhdcPAKJc_#r]I9,strong,1000000.0000000001
user2455,user,practice723@,weak,0.001297
user2456,user,goal835@,weak,0.001213
user2457,user,particularly698!,weak,0.001423
user2458,user,might506!,weak,0.000347
user2459,user,their551!,weak,0.000101
user2460,user,hold678!,weak,0.000475
user2461,user,"h""!b6(F,",weak,0.0100000001
user2462,user,{:4N|h/+?<UDx,strong,1000.0000000001
user2463,user,appear322#,weak,0.001879
user2464,user,"-tW\(S(V,",medium,0.1000000001
user2465,user,down900,weak,0.0000184
user2466,user,win587@,weak,0.0005806
user2467,user,important37!,weak,0.0000618
user2468,user,accept549@,weak,0.001381
user2469,user,meet349!,weak,0.000543
user2470,user,"*U"">iN=qw",medium,0.1000000001
user2471,user,serious350@,weak,0.000753
user2472,user,Democrat292#,medium,0.010377
user2473,user,"Yd{h#{,&ZD/$hI8d",strong,1000000.0000000001
user2474,user,":)|(T/}EXm0i*""",strong,10000.0000000001
user2475,user,x{dfw)W!Q,medium,0.1000000001
user2476,user,guess414#,weak,0.000303
user2477,user,clearly239#,weak,0.002211
user2478,user,;8GREb/$FEr5V3,strong,10000.0000000001
user2479,user,->Hn(V^QoI7MR,strong,1000.0000000001
user2480,user,/~63y^o$=,medium,0.1000000001
user2481,user,",ENUQXJ""$MsideAb.P",strong,13800000.01
user2482,user,"uZoz"",Or8a#JMl",strong,10000.0000000001
user2483,user,across830#,weak,0.000841
user2484,user,others796@,weak,0.000725
user2485,user,uI@p~gS8}d(]P>,strong,10000.0000000001
user2486,user,should981!,weak,0.000183
user2487,user,VGzf9N<t=E,medium,1.0000000001
user2488,user,tell134!,weak,0.000119
user2489,user,not649,weak,0.000011
user2490,user,!2=f<A*|e*|f,strong,100.0000000001
user2491,user,material576#,weak,0.0004926
user2492,user,place910!,weak,0.000307
user2493,user,"'YmUBH~CWTk`1,H",strong,100000.0000000001
user2494,user,station981@,weak,0.000261
user2495,user,what998!,weak,0.000101
user2496,user,W2;+XhR842#ZeZ089,strong,10000000.0000000001
user2497,user,dnOR`U\eu)J,strong,10.0000000001
user2498,user,#UWiK^>>.C{>@lORt-!d,strong,10000000000.0000000001
user2499,user,UiKSpffpIvdl,strong,100.0000000001
user2500,user,finally570#,weak,0.000791
user2501,user,PSU9lkuAH\3,strong,10.0000000001
user2502,user,Hdv*%P@R60tFad$.,strong,1000000.0000000001
user2503,user,"z$Pgbv[V""'?&",strong,100.0000000001
user2504,user,money132,weak,0.00000598
user2505,user,just170,weak,0.000011
user2506,user,sport131#,weak,0.0017384
user2507,user,find420#,weak,0.000217
user2508,user,P5N(G$Pn$!x8TL3,strong,100000.0000000001
user2509,user,+c:qe-7;z}6eOr_$,strong,1000000.0000000001
user2510,user,moment231!,weak,0.000725
user2511,user,2{}mFi[z*f@q3A,strong,10000.0000000001
user2512,user,worry680@,weak,0.000499
user2513,user,sB!3J`}q,weak,0.0100000001
user2514,user,"2QEPQiCz'a}(e,<r53yc",strong,10000000000.0000000001
user2515,user,become283,weak,0.0000566
user2516,user,address386,weak,0.000207
user2517,user,&?uUl|*Q\*3R4!J,strong,100000.0000000001
user2518,user,morning609@,weak,0.000489
user2519,user,leave368,weak,0.0000305082666666666664241347462
user2520,user,"m^>zoG0,VjY",strong,10.0000000001
user2521,user,central566#,weak,0.000437
user2522,user,woman829@,weak,0.000379
user2523,user,k<*hY1\;Fq!E)g3U3=,strong,100000000.0000000001
user2524,user,message411!,weak,0.001165
user2525,user,M=TRS(<SqjwBy>w:Qs,strong,100000000.0000000001
user2526,user,]Q!DCBsR,weak,0.0100000001
user2527,user,start281!,weak,0.000457
user2528,user,community430#,weak,0.000453
user2529,user,"MqtzE7Ft>'7)""Arf>07",strong,1000000000.0000000001
user2530,user,summer865@,weak,0.000139
user2531,user,data203!,weak,0.001059
user2532,user,QGPp4#|~~,medium,0.1000000001
user2533,user,0tQ#u=ViU'-j@P`F,strong,1000000.0000000001
user2534,user,\<w1o94_Nghx\%ut(,strong,10000000.0000000001
user2535,user,else91#,weak,0.0000346
user2536,user,from645!,weak,0.000101
user2537,user,V<F];0!]f=V,strong,10.0000000001
user2538,user,fight368#,weak,0.000767
user2539,user,son165!,weak,0.000389
user2540,user,y$_i/ZF`&g,medium,1.0000000001
user2541,user,of988#,weak,0.0001000001
user2542,user,compare294,weak,0.0004478
user2543,user,reflect208#,weak,0.005857
user2544,user,arrive788#,weak,0.004237
user2545,user,strong52@,weak,0.000115
user2546,user,its868@,weak,0.000101
user2547,user,throughout426@,weak,0.000799
user2548,user,write973@,weak,0.001203
user2549,user,SAj%wZ8MTzI,strong,10.0000000001
user2550,user,c8p(zkCA0MhJ,strong,100.0000000001
user2551,user,TCk39XD'g7oyNV{>yz|,strong,1000000000.0000000001
user2552,user,attorney140!,weak,0.001639
user2553,user,sEBs/pJ1xz,medium,1.0000000001
user2554,user,"zu48,o@18^",medium,1.0000000001
user2555,user,short973!,weak,0.000611
user2556,user,il]aF5l_.=W,strong,10.0000000001
user2557,user,above424@,weak,0.000971
user2558,user,stuff225,weak,0.0000506
user2559,user,P$U2>hXrr14h]yd?,strong,1000000.0000000001
user2560,user,little335!,weak,0.000143
user2561,user,(cRQ%wx7;K,medium,1.0000000001
user2562,user,their934#,weak,0.000101
user2563,user,8C').#jP#O?{K\%,strong,100000.0000000001
user2564,user,LVP8*?*[87~1,strong,100.0000000001
user2565,user,"#QVRicH6H&,",strong,10.0000000001
user2566,user,technology863@,weak,0.000997
user2567,user,choose284#,weak,0.001819
user2568,user,hundred642@,weak,0.000931
user2569,user,citizen819,weak,0.0004954
user2570,user,watch921,weak,0.0000628
user2571,user,p:yCH<u+2s),strong,10.0000000001
user2572,user,full267#,weak,0.000627
user2573,user,8rb$nI.ymb-G\,strong,1000.0000000001
user2574,user,suffer807,weak,0.0002914
user2575,user,up860!,weak,0.0001000001
user2576,user,those766@,weak,0.000283
user2577,user,somebody352#,weak,0.000535
user2578,user,one287!,weak,0.000101
user2579,user,4eNAu;FwA_c,strong,10.0000000001
user2580,user,bank155@,weak,0.000999
user2581,user,much330,weak,0.0000198
user2582,user,<[LC&.sCk,medium,0.1000000001
user2583,user,radio709!,weak,0.000575
user2584,user,"""4HKxv3+ndF4O\}z",strong,1000000.0000000001
user2585,user,very218,weak,0.0000188
user2586,user,iWm:i{T&)xy,strong,10.0000000001
user2587,user,(:w1kNHW)C,medium,1.0000000001
user2588,user,5$`UqkWViGG,strong,10.0000000001
user2589,user,uO3RZoj*~6})sVj*L.,strong,100000000.0000000001
user2590,user,situation377!,weak,0.001041
user2591,user,o#9V_?wH[Sx;mh.Jwe@,strong,1000000000.0000000001
user2592,user,Ln!F:u.98*{C!,strong,1000.0000000001
user2593,user,apply107!,weak,0.004533
user2594,user,me73E+sE+!Y29C:,strong,55200.01
user2595,user,"q=KpO$aE80|]""cCgC(",strong,100000000.0000000001
user2596,user,MH|pp|gW1O*?a6,strong,10000.0000000001
user2597,user,oLr`u5X]v^q>ku!n`,strong,10000000.0000000001
user2598,user,EDQ~}^QHX)hAy[,strong,10000.0000000001
user2599,user,V|aPViVS<~6MB^[VNOx',strong,10000000000.0000000001
user2600,user,"qhZ$""%hMy#]P_-.v'",strong,10000000.0000000001
user2601,user,":-K[B;U;,;B!mx",strong,10000.0000000001
user2602,user,H].VaixDeZhGY\k/,strong,1000000.0000000001
user2603,user,"HjN,1xk`Hi",medium,1.0000000001
user2604,user,public367,weak,0.0000302
user2605,user,chair486,weak,0.0001815537066666666651826744783
user2606,user,",nVKU{h{fVE",strong,10.0000000001
user2607,user,*:'X0-4.ce3POI!C(B~3,strong,10000000000.0000000001
user2608,user,"!MqRs$)Sa+U""z",strong,1000.0000000001
user2609,user,bad313,weak,0.0000053736
user2610,user,option882@,weak,0.003057
user2611,user,little764,weak,0.0000152
user2612,user,"M"">c;~ar3UBa.=NqPcyC",strong,3000000000.01
user2613,user,2yz<BFMXZ,medium,0.1000000001
user2614,user,aF(|OZ2*N,medium,0.1000000001
user2615,user,one430!,weak,0.000101
user2616,user,Y06HWdTWZaHLpx*`:vp(,strong,4680000000.01
user2617,user,"{P]Hz?]^rk0""",strong,100.0000000001
user2618,user,let213@,weak,0.000169
user2619,user,gun454@,weak,0.0010000001
user2620,user,series750!,weak,0.000201
user2621,user,"""^)Bg__:rj",medium,1.0000000001
user2622,user,glass666,weak,0.00000664
user2623,user,~Df(3u#J,weak,0.0100000001
user2624,user,|jEp&h0i?2drxD)rn#,strong,100000000.0000000001
user2625,user,DH4Gq6$l,weak,0.0100000001
user2626,user,you343!,weak,0.000101
user2627,user,;>>]OW7\Tm&&u,strong,1000.0000000001
user2628,user,full577#,weak,0.000627
user2629,user,business806,weak,0.0000548
user2630,user,lose573!,weak,0.000749
user2631,user,"'kUFF@#=;""",medium,1.0000000001
user2632,user,mission221#,weak,0.001343
user2633,user,edge322#,weak,0.002615
user2634,user,Sp;EM[rT,weak,0.0100000001
user2635,user,Mtc)PpX.,weak,0.0100000001
user2636,user,financial980#,weak,0.001339
user2637,user,main815,weak,0.0000406
user2638,user,A<5can5B})9|'6R?,strong,300000.01
user2639,user,gq=+qybhXxX(,strong,100.0000000001
user2640,user,",4n_WruH1.sHUxWdD>M|",strong,10000000000.0000000001
user2641,user,";24,X8S5Ox7$\q2a",strong,1000000.0000000001
user2642,user,|zfIM5pDOV\,strong,10.0000000001
user2643,user,NB$G(geY_jJ&`kIS>,strong,10000000.0000000001
user2644,user,ability692#,weak,0.002047
user2645,user,here349#,weak,0.000101
user2646,user,open265!,weak,0.000607
user2647,user,soldier105!,weak,0.0022032
user2648,user,gRN%|i&Ie{KU1,strong,1000.0000000001
user2649,user,h~w`s(=[Q\G'?r}H+KH,strong,1000000000.0000000001
user2650,user,base933!,weak,0.001005
user2651,user,.C^N{i\J%,medium,0.1000000001
user2652,user,"P$aNuLR^xtw""!x1j",strong,1000000.0000000001
user2653,user,Zewj3Jlp!!vl%Xt,strong,100000.0000000001
user2654,user,sometimes391@,weak,0.000739
user2655,user,i7PRTldg!l#,strong,2.35
user2656,user,9;<M`&tLntak`'i&pP#),strong,10000000000.0000000001
user2657,user,why113#,weak,0.000101
user2658,user,"s,?$*UiE;7u'",strong,100.0000000001
user2659,user,\RZ|A+pKY,medium,0.1000000001
user2660,user,red654,weak,0.000005188
user2661,user,vuux\^b|,weak,0.0100000001
user2662,user,hear318,weak,0.0000338
user2663,user,r`1W$q[X)]A\<(`j,strong,1000000.0000000001
user2664,user,@f1ndVn9~)M,strong,1.4356
user2665,user,boy9#,weak,0.00000546
user2666,user,VrJaKS-^ld62`8&B5aQA,strong,10000000000.0000000001
user2667,user,H;@w5cQBKHKc)&KvEI)Q,strong,10000000000.0000000001
user2668,user,Wf%9}1A#Y%nD-,strong,1000.0000000001
user2669,user,"IR}:y(;u,m",medium,1.0000000001
user2670,user,meeting279#,weak,0.000863
user2671,user,require884#,weak,0.003539
user2672,user,b%&;-)7&pH{&.,strong,1000.0000000001
user2673,user,}8}RbMKry3+La8Rn],strong,10000000.0000000001
user2674,user,f^mEMhaC|MVb,strong,100.0000000001
user2675,user,"*%Bw1D.xW_#9v,.$v<dZ",strong,10000000000.0000000001
user2676,user,always692#,weak,0.000273
user2677,user,"tIb:8_97s5',",strong,100.0000000001
user2678,user,3^;&^/kXY8C;G|,strong,10000.0000000001
user2679,user,CG&#iq|w0,medium,0.1000000001
user2680,user,ZdAca?GyA<-{XR?EZt_,strong,1000000000.0000000001
user2681,user,"cCaLe""04",weak,0.0100000001
user2682,user,rather301!,weak,0.001011
user2683,user,BKGk@'!t`W,medium,1.0000000001
user2684,user,"o1S#07u*""l",medium,1.0000000001
user2685,user,x^GHzMe()D=],strong,100.0000000001
user2686,user,imagine693#,weak,0.001133
user2687,user,7J`uTZa^NL?#,strong,100.0000000001
user2688,user,lot893#,weak,0.000287
user2689,user,there242@,weak,0.000101
user2690,user,not469@,weak,0.000101
user2691,user,O7t12d-%X'u-FY~j4-,strong,100000000.0000000001
user2692,user,full636#,weak,0.000627
user2693,user,case437!,weak,0.000559
user2694,user,ACc1na4R@K0SshLBC,strong,10000000.0000000001
user2695,user,require778,weak,0.0003548
user2696,user,store47,weak,0.0000083112
user2697,user,spring63,weak,0.00001446
user2698,user,indeed991#,weak,0.002533
user2699,user,tend563@,weak,0.0017606
user2700,user,WPkddW+Gye,medium,1.0000000001
user2701,user,training33#,weak,0.000081
user2702,user,either200,weak,0.0000646
user2703,user,receive969!,weak,0.002413
user2704,user,over492@,weak,0.000101
user2705,user,!J45Ui87UX,medium,1.0000000001
user2706,user,16Zsr8#zuw*#zFodso6;,strong,10000000000.0000000001
user2707,user,across657#,weak,0.000841
user2708,user,machine482#,weak,0.001639
user2709,user,we734#,weak,0.0001000001
user2710,user,information192#,weak,0.000759
user2711,user,1L.~45o3,weak,0.0100000001
user2712,user,}Y&k9db'ZC4c,strong,100.0000000001
user2713,user,U\zqSjthb,medium,0.1000000001
user2714,user,"16h!,cHn>=L,{E'?Cr",strong,100000000.0000000001
user2715,user,take878,weak,0.0000137254399999999998954081093
user2716,user,cold996@,weak,0.000989
user2717,user,them929@,weak,0.000199
user2718,user,window895,weak,0.0001339716266666666655737572
user2719,user,model412!,weak,0.000933
user2720,user,measure273,weak,0.0003612
user2721,user,several230!,weak,0.000229
user2722,user,perhaps797!,weak,0.001071
user2723,user,never754,weak,0.00001483199999999999988631316228
user2724,user,Ku:x-Xlqv=Gs,strong,46.81
user2725,user,decade876#,weak,0.003295
user2726,user,accept74#,weak,0.000139
user2727,user,BA*[N<M-dUJ?<kWw,strong,1000000.0000000001
user2728,user,"WB""_y+E!5zbon6O|EL,",strong,1000000000.0000000001
user2729,user,/t^%*pA'c,medium,0.1000000001
user2730,user,evening568#,weak,0.001119
user2731,user,world951#,weak,0.000107
user2732,user,lose757!,weak,0.000749
user2733,user,W|L#rnUGtr6nG,strong,1000.0000000001
user2734,user,-mIMA^opzno,strong,10.0000000001
user2735,user,";l""a$inK\",medium,0.1000000001
user2736,user,month729,weak,0.0001436
user2737,user,C2:HIb@a(]zW*n{|1!,strong,100000000.0000000001
user2738,user,^Dq9Q1nPJ[~j%rt[M:L,strong,1000000000.0000000001
user2739,user,?{e{[`e2k*7Ih;,strong,4680.01
user2740,user,qejBeu57H4,medium,1.0000000001
user2741,user,positive504,weak,0.0002046
user2742,user,"Y{y]p<.9m1mYFw,gx{",strong,100000000.0000000001
user2743,user,bit829@,weak,0.000631
user2744,user,option374#,weak,0.003057
user2745,user,would429!,weak,0.000105
user2746,user,officer992#,weak,0.001211
user2747,user,)?lg_A\V(7hs@,strong,1000.0000000001
user2748,user,+IV2$sb@){N;vMce},strong,10000000.0000000001
user2749,user,7SCgyuOSooY5aG,strong,10000.0000000001
user2750,user,it735!,weak,0.0001000001
user2751,user,them490@,weak,0.000199
user2752,user,%0'hH7WSZL,medium,1.0000000001
user2753,user,find769@,weak,0.000217
user2754,user,S/7e^F$\c\cK.]U>5;,strong,12120000.01
user2755,user,sIfaJ*o6d`2C*q@bA,strong,10000000.0000000001
user2756,user,"PoNM~0,~.Nv6`<H2Fq",strong,100000000.0000000001
user2757,user,toJOcW%bH*rp,strong,100.0000000001
user2758,user,matter998!,weak,0.000429
user2759,user,"nn,}5=^~t<Lu%:=I",strong,1000000.0000000001
user2760,user,",@0,Zj%z.yV~",strong,100.0000000001
user2761,user,leader376#,weak,0.001171
user2762,user,bVL2Uz\@4,medium,0.1000000001
user2763,user,only941#,weak,0.000101
user2764,user,tonight66!,weak,0.0000394
user2765,user,well80!,weak,0.000011
user2766,user,heart215,weak,0.00005042634666666666626042569988
user2767,user,weight375!,weak,0.002787
user2768,user,CTG&c~}h,weak,0.0100000001
user2769,user,image544,weak,0.00003532
user2770,user,kq1R_|\-zT8cRAuGFZU,strong,1000000000.0000000001
user2771,user,coach199!,weak,0.000935
user2772,user,U!yQ0~>M\<zPtyW?yX,strong,100000000.0000000001
user2773,user,CLp7uwV.)T*S-Bah.&,strong,100000000.0000000001
